h_type	date	adress	loc	num_floor	unit_per_floor	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment	age	statuse	view	doc_status	nearby		price	unit_price
آپارتمان	1400/11/09	دولت خ حسام عراقی	3	4	1	0	1	0	0	1	107	2	1	MDF	ايراني فرنگي	سنگ	1	1	0	1	شوفاژ_کولر_آسانسور_پکیج_گاز	5	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6420000000	60000000
آپارتمان	1400/11/09	دولت ك سلیمی	3	5	2	0	1	0	0	4	142	3	1	MDF	ايراني فرنگي	لامنيت	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	6	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10650000000	75000000
آپارتمان	1400/11/09	پاسداران خ بوستان	3	5	2	0	0	1	1	همكف	160	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	18	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10880000000	68000000
آپارتمان	1400/11/09	دولت ك معتمدی	3	4	1	0	1	0	0	مختلف	90	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7920000000	88000000
آپارتمان	1400/11/09	دیباجی جنوبی خ مژگان خ معماری	3	3	2	1	0	0	0	2	83	2	1	MDF	ايراني فرنگي	سنگ	1	0	1	0	کولر_پکیج_گاز	18	تخلیه	سنگ	اوقافي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3360000000	40481000
آپارتمان	1400/11/09	ظفر نونهالان خ دلیری	3	5	8	0	1	0	0	5	85	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	14	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5000000000	58823000
آپارتمان	1400/11/09	ظفر خ گوی آبادی	3	3	2	1	1	0	0	همكف	91	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_گاز	20	مسکونی	آجر سه سانت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4600000000	50549000
آپارتمان	1400/11/09	ملاصدرا خ خوارزمی	3	4	1	0	1	0	0	1	145	3	0	دلخواه	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	دردست اقدام	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14500000000	100000000
آپارتمان	1400/11/09	دولت خ بهارجنوبی	3	5	4	0	1	0	0	1	75	1	1	MDF	ايراني فرنگي	سراميک	1	1	0	0	شوفاژ_کولر_آسانسور_گاز	10	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5325000000	71000000
آپارتمان	1400/11/09	جردن نرسیده به خ روانپور	3	5	1	0	1	0	0	1	68	1	1	MDF	ايرانی	لامنيت	1	1	1	0	شوفاژ_کولر_آسانسور_پاسیو_گاز	10	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5984000000	88000000
آپارتمان	1400/11/07	دروس خ وارسته	3	5	4	0	1	0	0	همكف	110	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	16	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7000000000	63636000
آپارتمان	1400/11/07	اختیاریه شمالی ك یزدانیان	3	4	2	0	1	0	0	4	69	2	1	MDF	فرنگی	سراميک	1	0	1	0	شوفاژ_کولر_گاز	18	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3100000000	44927000
آپارتمان	1400/11/07	دولت نرسیده به سه راه نشاط	3	5	2	0	1	0	0	4	142	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	7	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9940000000	70000000
آپارتمان	1400/11/07	جردن خ تابان غربی	3	13	4	0	1	0	0	1	65	1	1	MDF	ايراني فرنگي	سراميک	1	0	0	0	کولر_فن کوئر_آسانسور_گاز	15	اجاره	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4225000000	65000000
آپارتمان	1400/11/07	جردن نرسیده به بلوار ستاری	3	7	4	1	0	0	0	1	112	2	1	هایگلاس	ايراني فرنگي	پارکت	1	1	1	0	شوفاژ_کولر_آسانسور_حیاط خلوت_گاز	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7168000000	64000000
آپارتمان	1400/11/07	دولت نرسیده به خ عین آبادی	3	5	2	0	1	0	0	2	103	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	24	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5871000000	57000000
آپارتمان	1400/11/07	ظفر زرگنده خ بهمن	3	5	2	0	1	0	0	5	130	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10400000000	80000000
آپارتمان	1400/11/07	دروس خ محسنیان	3	5	1	1	0	0	0	4	290	4	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	18	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_31680000000	109241000
آپارتمان	1400/11/07	پاسداران سه راه ضرابخانه	3	2	1	0	1	0	0	2	102	2	1	فلزي	فرنگی	سنگ	1	0	0	1	کولر_گاز	30	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5000000000	49019000
آپارتمان	1400/11/07	ظفر زرگنده نرسیده به خ عطاری مقدم	3	3	1	0	1	0	0	1	150	2	1	MDF	ايراني فرنگي	سنگ	1	0	1	1	شوفاژ_کولر_گاز	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9000000000	60000000
آپارتمان	1400/11/07	پاسداران خ گلستان	3	5	2	0	1	0	0	1	102	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	15	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8000000000	78431000
آپارتمان	1400/11/07	ظفر زرگنده خ عطاری مقدم	3	3	1	1	0	0	0	2	50	1	1	MDF	ايرانی	سراميک	1	0	0	0	شوفاژ_کولر_گاز	10	اجاره	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4500000000	90000000
آپارتمان	1400/11/07	دروس بلوار شهرزاد خ نظامی	3	6	1	0	1	0	0	3	323	4	1	فرنيش	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_چیلر_گاز	2	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_38760000000	120000000
آپارتمان	1400/11/07	ونك ده ونك خ شرافتی	3	4	1	1	1	0	0	4	54	1	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_گاز	23	مسکونی	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2450000000	45370000
آپارتمان	1400/11/07	ونك خ برزیل	3	5	2	1	0	0	0	2	64	1	1	MDF	ايراني فرنگي	سراميک	1	1	0	1	کولر_آسانسور_پکیج_گاز	5	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4500000000	70312000
آپارتمان	1400/11/07	قلهك خ یخچال	3	5	3	0	1	1	0	4	208	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	14	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14976000000	72000000
آپارتمان	1400/11/07	سئول نیایش	3	4	4	0	0	1	1	1	134	2	2	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_گاز	20	تخلیه	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8040000000	60000000
آپارتمان	1400/11/07	گاندی نرسیده به خ یكم	3	3	4	0	1	0	0	2	143	3	1	MDF	ايراني فرنگي	پارکت	0	1	1	0	شوفاژ_کولر_گاز	1000	30	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	45454000
آپارتمان	1400/11/07	شریعتی جنب مترو قلهك خ كدوئی خ باغانی	3	4	2	1	0	0	0	3	125	3	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز	16	مسکونی	رومي	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7000000000	56000000
آپارتمان	1400/11/07	میرداماد خ نسا	3	4	1	1	0	0	0	4	144	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز	26	مسکونی	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7200000000	50000000
آپارتمان	1400/11/07	ظفر نونهالان خ دلیری خ كریمی	3	5	3	1	0	0	0	2	120	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7800000000	65000000
آپارتمان	1400/11/07	میرداماد خ ساسانی پور	3	8	2	1	0	0	0	8	25	0	1	چوبي	فرنگی	کفپوش	1	0	0	0	کولر_آسانسور_گاز	22	تخلیه	سنگ	مسکوني	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2150000000	86000000
آپارتمان	1400/11/07	ظفر نونهالان خ دانشگر	3	5	2	1	0	0	0	3	105	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	0	کولر_آسانسور_گاز	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6300000000	60000000
آپارتمان	1400/11/07	میرداماد خ حصاری	3	5	1	1	0	0	0	1	184	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	0	شوفاژ_کولر_آسانسور_استخر_پکیج_سونا_جکوزی_گاز	16	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11800000000	64130000
آپارتمان	1400/11/07	شیخ بهایی شمالی نرسیده به ك حافظیه	3	5	1	1	0	0	0	2	211	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	5	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_16880000000	80000000
آپارتمان	1400/11/07	جردن نرسیده به خ ارمغان	3	5	4	1	0	0	0	3	114	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	4	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9348000000	82000000
آپارتمان	1400/11/07	شریعتی ایستگاه متروقلهك	3	5	1	1	1	0	0	4	95	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_گاز	21	مسکونی	کنيتکس	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4750000000	50000000
آپارتمان	1400/11/07	شریعتی نرسیده به دوراهی قلهك جنب بیمارستان ایرانمهر	3	5	2	1	0	0	0	2	110	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5800000000	52730000
آپارتمان	1400/11/06	شریعتی بالاتراز میرداماد ك منظرنژاد	3	6	1	1	0	0	0	2	170	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	3	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13500000000	79411000
آپارتمان	1400/11/06	اختیاریه شمالی ك عابدینی زاده	3	3	1	1	0	0	0	2	100	2	1	نا مشخص	ايرانی	پارکت	1	1	1	1	شوفاژ_کولر_گاز	18	مسکونی	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5800000000	58000000
آپارتمان	1400/11/06	دولت خ رزمجوبین	3	4	2	0	0	1	1	2	104	2	1	MDF	فرنگی	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور	15	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7280000000	70000000
آپارتمان	1400/11/06	شریعتی روبروی مترو شریعتی	3	5	1	0	1	0	0	5	188	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	10	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12000000000	63830000
آپارتمان	1400/11/06	جردن نرسیده به ظفر	3	5	2	0	1	0	0	3	160	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور	20	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10720000000	67000000
آپارتمان	1400/11/06	جردن نرسیده به خ یزدان پناه	3	5	1	0	1	0	0	زیرهمكف	154	2	1	MDF	ايراني فرنگي	سراميک	1	1	0	1	شوفاژ_کولر_گاز	30	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8162000000	53000000
آپارتمان	1400/11/06	ظفر نونهالان خ آرش شرقی ك نوربهشت	3	5	2	1	0	0	0	5	150	2	1	MDF	ايراني فرنگي	لامنيت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	13	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8550000000	57000000
آپارتمان	1400/11/06	ملاصدرا شیراز جنوبی نرسیده به خ برزیل غربی	3	5	1	1	0	0	0	3	166	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	22	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10790000000	65000000
آپارتمان	1400/11/06	شیخ بهائی جنوبی برج بین المللی	3	50	7	1	0	0	0	1	250	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	کولر_فن کوئر_آسانسور_گاز	11	مسکونی	شيشه	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_20500000000	82000000
آپارتمان	1400/11/06	دروس خ هدایت	3	5	2	0	1	0	0	1	91	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_مستخدم	4	مسکونی	ترکیبی	اوقاف	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7735000000	85000000
